Facility_Name,Instrument_Type,Instrument_Model,Run_ID,Operator_ID,Protocol_Name,Protocol_Version,Reagent_Kit,Sample_Type,Sample_ID,QC_Status,QC_Score_PreNorm,QC_Score_PostNorm,Turnaround_Time_days,Data_Volume_GB,Data_Completeness_pct,Audit_Trail_Complete,Field_Source,Timestamp_Captured,Version,Validation_Status,Dataset_Type,Licensing_Status,Value_$,Read_1_Length,Read_2_Length,Indices_1_Length,Indices_2_Length,PhiX_pct,Order_Date,Total_Amount,Fulfillment_Status,Primary_Data_Size_GB,Primary_Data_Hash,Primary_Data_Link,Normalization_Status
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_JQ0XLDV,OP_MPHW,WGS PCR-Free,v2.1,Nextera XT,Human,S_LE2PX50NC,Fail,74.6,76.1,8.5,59.2,97,Y,QC Pipeline,2025-01-29 00:00:00,2.7,Validated,Protocol_Benchmarks,Pending,7200.0,151,151,10,12,1.33,2025-09-24,9600,PENDING,102.4,5a43b3552dad8245f3b1fa65539d3b9c,s3://ga-tech-datasets/genomics-core-a/RUN_JQ0XLDV.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_ZSDR4GR,OP_MI8M,Targeted Panel v2,v3.3,QIAseq FX,Mouse,S_MAU3XI2MY,Pass,89.4,96.2,7.0,91.0,86,Y,QC Pipeline,2025-04-05 00:00:00,1.0,In Review,QC_Logs,Pending,6200.0,151,151,10,8,0.93,2025-03-14,12800,DRAFT,117.4,c00e29c800ae58ed8afc6b5e13539be8,s3://ga-tech-datasets/genomics-core-a/RUN_ZSDR4GR.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NovaSeq 6000 S4,RUN_GV3FQ5C,OP_VNY9,WGS PCR-Free,v2.1,Illumina V3 Kit,Organoid,S_DRBBCDI7P,Pass,97.9,97.2,5.9,40.1,95,Y,QC Pipeline,2025-03-13 00:00:00,2.8,Validated,Genomics,Review,3800.0,400,0,8,0,0.55,2025-09-15,9600,DRAFT,83.9,990b08fc85dd519aee34f574694651ce,s3://ga-tech-datasets/genomics-core-a/RUN_GV3FQ5C.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_AXFG4A8,OP_8SGZ,Metagenomics Shotgun,v2.1,Nextera XT,Human,S_SPCO6P32N,Pass,88.0,88.6,6.3,90.8,91,Y,Core LIMS,2025-02-28 00:00:00,2.5,In Review,Protocol_Benchmarks,Review,3700.0,151,151,12,8,0.6,2025-01-10,1800,SUBMITTED,84.1,73a889b0112fbab03c78c1ca67133e14,s3://ga-tech-datasets/genomics-core-b/RUN_AXFG4A8.fastq.gz,Mapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_FFHZ6KP,OP_JQS7,WGS PCR-Free,v2.1,Nextera XT,Organoid,S_D22PLFMBA,Pass,89.4,95.9,2.0,73.1,93,Y,Instrument Log,2025-02-19 00:00:00,1.0,Validated,Genomics,Review,5900.0,400,0,8,0,1.16,2025-03-27,12800,PENDING,56.7,2404bc6b9ec39c496430bda30a38f09f,s3://ga-tech-datasets/genomics-core-a/RUN_FFHZ6KP.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NextSeq 2000 P4,RUN_J9M3ZX2,OP_SBUW,Metagenomics Shotgun,v3.3,QIAseq FX,Mouse,S_L36FCIQ43,Pass,91.4,95.5,5.7,91.1,96,Y,Sample Form,2025-04-14 00:00:00,2.7,In Review,QC_Logs,Review,4400.0,151,151,10,8,1.1,2025-06-04,4200,PENDING,140.0,5dd74a973b32171537c7821f909015a9,s3://ga-tech-datasets/genomics-core-c/RUN_J9M3ZX2.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_JR1MS9X,OP_GZR1,Metagenomics Shotgun,v3.3,QIAseq FX,Mouse,S_JVO29MB18,Pass,84.9,86.0,7.7,51.3,100,Y,Sample Form,2025-03-29 00:00:00,1.6,Validated,QC_Logs,Ready,5800.0,400,0,8,0,1.02,2025-08-24,1800,PENDING,50.3,c238dba1ef95aae18b5d11c264b05f59,s3://ga-tech-datasets/genome-center-d/RUN_JR1MS9X.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_SKYPXIF,OP_0KZQ,WGS PCR-Free,v3.3,Nextera XT,Organoid,S_RXC12F0LG,Pass,79.7,85.1,3.9,37.6,90,Y,QC Pipeline,2025-03-10 00:00:00,2.9,Validated,QC_Logs,Review,5500.0,151,151,12,10,0.97,2025-01-27,3200,PENDING,84.6,f9cf9d8da5856475a57265f704b22557,s3://ga-tech-datasets/genome-center-e/RUN_SKYPXIF.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_HXO0A9E,OP_PTTB,Metagenomics Shotgun,v2.1,Nextera XT,Organoid,S_3PEZ8D9XW,Fail,80.5,84.3,3.3,14.5,93,Y,QC Pipeline,2025-02-26 00:00:00,3.0,In Review,QC_Logs,Ready,3600.0,151,151,10,10,1.17,2025-05-27,4200,DRAFT,77.3,0b3b9370b462563f42857b1800125ee1,s3://ga-tech-datasets/genomics-core-a/RUN_HXO0A9E.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NextSeq 2000 P4,RUN_NEBVH7P,OP_ZG4F,Targeted Panel v2,v3.3,Nextera XT,Human,S_RB7BCHGBT,Pass,93.8,96.5,6.1,65.5,94,Y,QC Pipeline,2025-03-06 00:00:00,2.6,Validated,Genomics,Ready,4200.0,151,151,12,12,1.07,2025-01-12,3200,SUBMITTED,135.6,fa8c748ba2f4d41f93022e22de3a894c,s3://ga-tech-datasets/genomics-core-c/RUN_NEBVH7P.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_J8P85LT,OP_ZA02,Targeted Panel v2,v1.0,Rapid Barcoding 24,Mouse,S_2MX6AURTN,Pass,82.8,85.8,6.9,74.9,96,Y,QC Pipeline,2025-02-10 00:00:00,1.0,Validated,Genomics,Review,4600.0,400,0,8,0,1.23,2025-07-16,3200,DRAFT,41.0,ebe1af8f5ef9b858f037595a15b7ba56,s3://ga-tech-datasets/genomics-core-c/RUN_J8P85LT.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_B9AFFIM,OP_4CBF,Metagenomics Shotgun,v1.0,QIAseq FX,Mouse,S_8AAO1KPTQ,Pass,91.1,98.4,5.2,24.6,91,Y,Sample Form,2025-03-16 00:00:00,1.1,In Review,QC_Logs,Review,4300.0,151,151,12,8,0.09,2025-04-17,4200,PENDING,97.8,ff0b70a05bd6cd72a0e6cb7fce17fd71,s3://ga-tech-datasets/genome-center-d/RUN_B9AFFIM.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_96HJKOD,OP_K04M,Targeted Panel v2,v1.0,Nextera XT,Human,S_CY1B8385H,Pass,89.6,91.7,5.1,85.5,88,Y,Sample Form,2025-02-28 00:00:00,2.4,Validated,QC_Logs,Review,4500.0,151,151,8,12,1.47,2025-05-23,9600,SUBMITTED,87.1,49ae164f2341a88e646c82bb38920b9b,s3://ga-tech-datasets/genome-center-d/RUN_96HJKOD.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_8X5YKBG,OP_7JGU,WGS PCR-Free,v2.1,Illumina V3 Kit,Human,S_541ZHTOVJ,Pass,95.8,99.3,3.5,58.7,97,Y,Instrument Log,2025-01-17 00:00:00,1.8,Validated,Protocol_Benchmarks,Review,3300.0,151,151,10,10,0.9,2025-04-30,4200,SUBMITTED,123.7,68f3a21f2a8c8bedb227aac1228a1d4a,s3://ga-tech-datasets/genomics-core-a/RUN_8X5YKBG.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NextSeq 2000 P4,RUN_7LH747G,OP_3VI5,RNA-Seq PolyA,v2.1,Rapid Barcoding 24,Organoid,S_FIOK4ENYJ,Pass,84.9,86.9,4.3,40.2,97,Y,Sample Form,2025-03-02 00:00:00,1.3,In Review,Genomics,Review,5900.0,151,151,10,8,0.88,2025-04-03,6400,COMPLETED,66.1,c0dff2637fcc6eecda14c52f7d455574,s3://ga-tech-datasets/genomics-core-b/RUN_7LH747G.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_K8PYTZE,OP_FQPJ,WGS PCR-Free,v2.1,Illumina V3 Kit,Human,S_WTAYV7BF0,Pass,96.3,99.3,4.4,53.9,97,Y,Sample Form,2025-03-22 00:00:00,3.5,Validated,Genomics,Pending,5800.0,400,0,8,0,0.97,2025-05-31,6400,COMPLETED,98.4,d57d6006af284774018351026234401f,s3://ga-tech-datasets/genome-center-d/RUN_K8PYTZE.fastq.gz,Unmapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_7IUZAEG,OP_TITJ,Metagenomics Shotgun,v1.0,QIAseq FX,Human,S_LJIFILYZ5,Pass,85.2,90.3,4.4,66.0,92,Y,QC Pipeline,2025-03-30 00:00:00,1.4,Validated,Genomics,Review,6800.0,151,151,12,12,1.04,2025-08-12,9600,COMPLETED,88.7,a146eec177ad58435b7ab5f0e06da5e2,s3://ga-tech-datasets/genomics-core-b/RUN_7IUZAEG.fastq.gz,Unmapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_2TPFY5J,OP_KYZM,RNA-Seq PolyA,v1.0,Illumina V3 Kit,Organoid,S_J3LTYULT3,Pass,86.9,92.7,3.1,106.3,100,Y,Sample Form,2025-01-31 00:00:00,2.0,In Review,Protocol_Benchmarks,Ready,6900.0,400,0,8,0,1.21,2025-06-22,3200,PENDING,88.1,a83ec01066ba07ce40257515471c65eb,s3://ga-tech-datasets/genomics-core-c/RUN_2TPFY5J.fastq.gz,Mapped
Genome Center D,ONT PromethION,PromethION R10.4,RUN_HQ6J9VE,OP_C7J5,WGS PCR-Free,v3.3,QIAseq FX,Mouse,S_T6A0N3VPM,Pass,82.3,87.0,1.9,81.0,94,Y,Instrument Log,2025-03-10 00:00:00,3.7,Validated,Protocol_Benchmarks,Review,2800.0,400,0,8,0,0.99,2025-08-15,6400,SUBMITTED,43.3,2208568801cfde7dee2268f5def333ba,s3://ga-tech-datasets/genome-center-d/RUN_HQ6J9VE.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NextSeq 2000 P4,RUN_TUJUNO1,OP_IEJY,WGS PCR-Free,v2.1,QIAseq FX,Mouse,S_769IQFR09,Fail,75.9,80.8,3.2,53.5,94,Y,Sample Form,2025-04-16 00:00:00,3.7,Validated,QC_Logs,Pending,6700.0,151,151,8,10,1.32,2025-09-12,1800,DRAFT,97.5,618b749a9d59d34050b1b9f553831fa1,s3://ga-tech-datasets/genomics-core-b/RUN_TUJUNO1.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_55SWOJM,OP_1Z4H,Metagenomics Shotgun,v3.3,Rapid Barcoding 24,Organoid,S_WJI641PR3,Fail,82.7,83.4,2.6,74.4,90,N,QC Pipeline,2025-03-13 00:00:00,1.2,In Review,Protocol_Benchmarks,Review,4500.0,400,0,8,0,1.16,2025-07-30,4200,PENDING,102.1,9427c05e616afa0ccaec3687ab190863,s3://ga-tech-datasets/genomics-core-b/RUN_55SWOJM.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_HMRU4VL,OP_CMCV,Targeted Panel v2,v1.0,QIAseq FX,Human,S_F219EGY2T,Pass,97.0,98.7,2.8,32.7,97,Y,Core LIMS,2025-04-18 00:00:00,2.5,In Review,Protocol_Benchmarks,Review,5200.0,151,151,10,10,0.65,2025-02-01,4200,PENDING,61.8,f405c076d0092b480b80400b6c4b9adb,s3://ga-tech-datasets/genomics-core-a/RUN_HMRU4VL.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_HBO0YUH,OP_WXH2,Targeted Panel v2,v3.3,Nextera XT,Human,S_AZKN5AFAH,Fail,83.6,84.9,5.6,45.6,93,Y,Sample Form,2025-03-07 00:00:00,3.0,Validated,Protocol_Benchmarks,Review,6800.0,151,151,10,12,0.63,2025-07-09,1800,COMPLETED,61.9,bb7bdb91611578ec65b4eca39d1285b6,s3://ga-tech-datasets/genomics-core-b/RUN_HBO0YUH.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NextSeq 2000 P4,RUN_WE1CVT7,OP_NGPK,Targeted Panel v2,v3.3,Rapid Barcoding 24,Mouse,S_GVFXC1SXG,Pass,85.4,89.7,2.8,60.2,94,Y,Instrument Log,2025-05-02 00:00:00,2.0,Validated,Protocol_Benchmarks,Review,4200.0,151,151,10,10,0.91,2025-08-20,9600,COMPLETED,33.6,f45033c5359cf0d6c0ae0c1fbee56b24,s3://ga-tech-datasets/genomics-core-a/RUN_WE1CVT7.fastq.gz,Mapped
Genome Center E,ONT PromethION,NovaSeq 6000 S4,RUN_A1VA3E9,OP_XEUH,Targeted Panel v2,v2.1,Rapid Barcoding 24,Organoid,S_XFA3S1WF6,Pass,99.6,100.0,4.0,64.1,96,Y,QC Pipeline,2025-01-28 00:00:00,1.9,In Review,Genomics,Ready,4300.0,400,0,8,0,0.93,2025-05-26,1800,SUBMITTED,50.0,1e3676ce9d1f1103d4c617348c93bb3d,s3://ga-tech-datasets/genome-center-e/RUN_A1VA3E9.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_RJUL533,OP_WEYK,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Human,S_KCH8YFLVE,Pass,86.0,88.3,5.0,55.1,98,Y,Core LIMS,2025-01-22 00:00:00,3.4,In Review,QC_Logs,Ready,5000.0,151,151,8,12,1.29,2025-08-08,1800,COMPLETED,44.4,d94573422b2760dfaa3dc7bf93525e3e,s3://ga-tech-datasets/genome-center-d/RUN_RJUL533.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_D0W2NRR,OP_4E7W,Metagenomics Shotgun,v2.1,Nextera XT,Organoid,S_823ETF198,Pass,93.2,95.0,4.5,76.8,90,Y,Sample Form,2025-05-26 00:00:00,2.4,Validated,Genomics,Review,6900.0,151,151,10,10,1.53,2025-07-11,6400,COMPLETED,46.9,4782240c8dd5d06a7bd649dfd33969e8,s3://ga-tech-datasets/genomics-core-b/RUN_D0W2NRR.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_A1Z81LG,OP_EOXJ,WGS PCR-Free,v1.0,Nextera XT,Organoid,S_J53P5HJUK,Pass,99.0,100.0,5.6,77.2,93,Y,Core LIMS,2025-05-17 00:00:00,1.0,Validated,Protocol_Benchmarks,Ready,6800.0,400,0,8,0,0.79,2025-03-17,9600,COMPLETED,27.0,5d7928613b220067998f3b1d55286f26,s3://ga-tech-datasets/genomics-core-c/RUN_A1Z81LG.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_GQ0I32T,OP_32UQ,Targeted Panel v2,v1.0,Illumina V3 Kit,Human,S_T7018B7BV,Fail,82.2,84.8,6.3,50.6,95,Y,Core LIMS,2025-03-31 00:00:00,3.6,Validated,Genomics,Review,4000.0,400,0,8,0,0.93,2025-01-01,6400,DRAFT,66.0,ecc8d3c95380b363753ec60db89073ae,s3://ga-tech-datasets/genomics-core-c/RUN_GQ0I32T.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_M9CTA1A,OP_E7MB,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Mouse,S_NG8FC40CW,Pass,86.1,89.0,7.1,68.3,98,Y,QC Pipeline,2025-02-04 00:00:00,3.0,In Review,QC_Logs,Pending,8100.0,400,0,8,0,1.08,2025-09-02,1800,COMPLETED,50.2,89ae044b7c7fc0ff06fd7809a54d7457,s3://ga-tech-datasets/genomics-core-c/RUN_M9CTA1A.fastq.gz,Mapped
Genome Center D,ONT PromethION,NovaSeq 6000 S4,RUN_VXCXUIX,OP_NJK3,Targeted Panel v2,v3.3,QIAseq FX,Organoid,S_MLE3O1GV6,Pass,84.4,88.7,1.3,74.9,91,Y,QC Pipeline,2025-04-22 00:00:00,3.9,Validated,Genomics,Ready,4000.0,400,0,8,0,1.1,2025-09-28,1800,COMPLETED,100.1,48db378ac75a2aeb6d88d3ca81c3ec56,s3://ga-tech-datasets/genome-center-d/RUN_VXCXUIX.fastq.gz,Mapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_8TUTKQZ,OP_FV7Z,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Mouse,S_NZN04GS91,Pass,85.9,90.3,4.5,43.8,94,Y,Sample Form,2025-04-08 00:00:00,1.2,Validated,Genomics,Review,3700.0,400,0,8,0,0.95,2025-01-28,6400,DRAFT,28.4,070fa3c081034becb954f8907a79c0ed,s3://ga-tech-datasets/genome-center-d/RUN_8TUTKQZ.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NextSeq 2000 P4,RUN_ZI2MORN,OP_1T9G,WGS PCR-Free,v2.1,Nextera XT,Human,S_PQ0BVEIBA,Fail,77.3,80.9,4.3,59.9,93,Y,Core LIMS,2025-07-11 00:00:00,3.7,In Review,Protocol_Benchmarks,Ready,3900.0,151,151,8,12,0.88,2025-03-21,4200,PENDING,67.3,6c141ad9b2e38ade9969aa9730669ebc,s3://ga-tech-datasets/genomics-core-c/RUN_ZI2MORN.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_2KPKD4Z,OP_4IMQ,WGS PCR-Free,v2.1,Illumina V3 Kit,Mouse,S_RADNRX98G,Pass,92.5,96.8,3.8,101.7,97,Y,Core LIMS,2025-01-16 00:00:00,1.9,In Review,Genomics,Review,5900.0,151,151,12,8,0.64,2025-04-25,4200,DRAFT,94.8,9ef2a8f903231c7afa74c8c022a8549f,s3://ga-tech-datasets/genomics-core-b/RUN_2KPKD4Z.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_YEE4QS1,OP_I2YR,Targeted Panel v2,v3.3,Nextera XT,Human,S_OAK9B5J4S,Pass,98.5,100.0,7.9,62.9,97,Y,Instrument Log,2025-02-19 00:00:00,1.2,Validated,Genomics,Review,4500.0,151,151,12,10,1.11,2025-08-20,9600,COMPLETED,80.3,f7a1f05bf2a30694f977719c66e940da,s3://ga-tech-datasets/genomics-core-b/RUN_YEE4QS1.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_F9GJ81S,OP_MUEI,RNA-Seq PolyA,v2.1,Rapid Barcoding 24,Organoid,S_ZFVALWJQL,Pass,85.4,89.2,5.5,69.3,97,Y,Core LIMS,2025-07-28 00:00:00,3.3,In Review,Genomics,Review,5300.0,151,151,10,12,1.28,2025-04-20,4200,COMPLETED,32.1,a427c48f333e8ef604860f49f8b0bde1,s3://ga-tech-datasets/genomics-core-a/RUN_F9GJ81S.fastq.gz,Mapped
Genome Center E,ONT PromethION,NovaSeq 6000 S4,RUN_IAGI0EH,OP_IQST,Metagenomics Shotgun,v1.0,QIAseq FX,Mouse,S_68O1DNDI2,Pass,86.4,90.9,4.3,80.4,94,Y,QC Pipeline,2025-03-16 00:00:00,1.2,Validated,QC_Logs,Review,4900.0,400,0,8,0,1.21,2025-06-28,12800,DRAFT,75.2,30e487be5c43158cd862e6caefba208b,s3://ga-tech-datasets/genome-center-e/RUN_IAGI0EH.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_LVMO84K,OP_K653,Metagenomics Shotgun,v1.0,QIAseq FX,Mouse,S_DIQ67YV2N,Fail,83.4,84.3,5.0,47.1,95,Y,Sample Form,2025-02-01 00:00:00,3.0,Validated,Genomics,Ready,5400.0,151,151,8,12,0.76,2025-03-07,12800,DRAFT,114.6,b48d16f357b4c3590cad46e17776b3ee,s3://ga-tech-datasets/genomics-core-a/RUN_LVMO84K.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_WQ4PKYZ,OP_631Z,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_TXMDFUOB7,Fail,79.1,80.7,4.2,49.7,95,Y,QC Pipeline,2025-04-04 00:00:00,1.6,Validated,Protocol_Benchmarks,Pending,3000.0,151,151,8,10,0.69,2025-06-04,3200,DRAFT,84.4,2f406cdac4ea22414f3af4b74fa7cecd,s3://ga-tech-datasets/genomics-core-b/RUN_WQ4PKYZ.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_6PNGU9Y,OP_TY5T,RNA-Seq PolyA,v2.1,Nextera XT,Organoid,S_UHJQJZZHY,Fail,68.0,72.0,3.5,42.3,96,Y,Instrument Log,2025-03-08 00:00:00,2.8,Validated,Protocol_Benchmarks,Ready,6200.0,151,151,8,10,1.36,2025-09-30,4200,DRAFT,29.3,553bca9c25b0e2c9dc8c59e1508c086c,s3://ga-tech-datasets/genomics-core-c/RUN_6PNGU9Y.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_BWWD4XM,OP_OULD,RNA-Seq PolyA,v1.0,Nextera XT,Organoid,S_ED2IQT12P,Fail,80.7,81.1,7.8,36.5,92,Y,QC Pipeline,2025-05-23 00:00:00,3.1,In Review,Protocol_Benchmarks,Ready,4900.0,400,0,8,0,0.79,2025-03-28,1800,DRAFT,84.0,32167e72b05a497f4eab20b74e56bfea,s3://ga-tech-datasets/genomics-core-a/RUN_BWWD4XM.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_FPYN2SV,OP_H9FH,Targeted Panel v2,v1.0,Nextera XT,Human,S_Q870XM0TP,Pass,84.9,89.1,5.8,74.7,97,Y,Instrument Log,2025-02-10 00:00:00,3.8,In Review,Genomics,Ready,5300.0,151,151,8,8,1.2,2025-06-30,3200,DRAFT,121.6,11b82bf1d56b32f52b3c186f8e37d2ec,s3://ga-tech-datasets/genomics-core-a/RUN_FPYN2SV.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NovaSeq 6000 S4,RUN_I55OAD6,OP_SD6T,Metagenomics Shotgun,v1.0,Illumina V3 Kit,Organoid,S_MPG0L5ACF,Pass,94.6,97.2,2.0,36.1,90,Y,Core LIMS,2025-06-09 00:00:00,2.0,In Review,Protocol_Benchmarks,Ready,2900.0,151,151,10,10,0.53,2025-06-23,1800,COMPLETED,125.5,a3dd49062888ae333e102c9e3681ec2d,s3://ga-tech-datasets/genome-center-d/RUN_I55OAD6.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_0YEML7L,OP_3RDJ,Metagenomics Shotgun,v1.0,Nextera XT,Organoid,S_GURPP41KW,Pass,89.1,96.5,4.2,32.2,97,Y,QC Pipeline,2025-01-27 00:00:00,1.5,In Review,Genomics,Ready,4100.0,400,0,8,0,0.71,2025-06-23,12800,PENDING,122.3,75f83cb3aa46d2bde54e79889666ad8a,s3://ga-tech-datasets/genomics-core-c/RUN_0YEML7L.fastq.gz,Unmapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_PBTEKBN,OP_Y2V7,RNA-Seq PolyA,v3.3,Nextera XT,Mouse,S_MY42WGF1H,Pass,100.0,100.0,2.6,58.6,92,Y,Sample Form,2025-02-15 00:00:00,3.6,Validated,Genomics,Review,6000.0,151,151,10,10,1.44,2025-05-25,12800,COMPLETED,59.3,6c6604b13cd668c7264a292fa2f9913c,s3://ga-tech-datasets/genomics-core-c/RUN_PBTEKBN.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NextSeq 2000 P4,RUN_V2F6XRN,OP_TK35,Targeted Panel v2,v2.1,Illumina V3 Kit,Organoid,S_DWEBND6LB,Fail,74.6,77.1,5.9,17.7,100,Y,Instrument Log,2025-04-06 00:00:00,2.2,In Review,Genomics,Review,4000.0,151,151,10,8,1.13,2025-02-09,3200,DRAFT,78.7,79f66c17d347114e3b6c5d5cd6a175fe,s3://ga-tech-datasets/genome-center-e/RUN_V2F6XRN.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_56A6QDI,OP_1K86,Targeted Panel v2,v1.0,QIAseq FX,Mouse,S_BQCPY3EHZ,Fail,76.9,80.3,6.8,83.9,94,Y,QC Pipeline,2025-07-05 00:00:00,1.5,Validated,Genomics,Ready,3300.0,151,151,8,10,1.03,2025-01-21,1800,DRAFT,33.5,cffc93d32e128906342a7f0ce7b79e89,s3://ga-tech-datasets/genome-center-d/RUN_56A6QDI.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NovaSeq 6000 S4,RUN_X5EZZ8W,OP_GYYL,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Human,S_R8X7FCUQL,Pass,89.8,97.2,2.4,79.1,96,Y,Sample Form,2025-02-08 00:00:00,3.7,In Review,Genomics,Review,3200.0,400,0,8,0,0.73,2025-06-20,4200,DRAFT,64.1,f72ab3b15d9992f4cf3a0a71af1ed8e4,s3://ga-tech-datasets/genomics-core-a/RUN_X5EZZ8W.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_HY0WCYR,OP_YY8X,Targeted Panel v2,v3.3,QIAseq FX,Mouse,S_LDV35DJRD,Pass,94.0,94.4,5.6,56.0,96,Y,Core LIMS,2025-04-05 00:00:00,2.3,Validated,Protocol_Benchmarks,Review,2100.0,151,151,10,12,0.95,2025-03-30,3200,COMPLETED,116.6,bb9dec9f8a35e78d54038b573d8295d4,s3://ga-tech-datasets/genomics-core-a/RUN_HY0WCYR.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_KYJS9ZR,OP_8OIO,RNA-Seq PolyA,v3.3,Nextera XT,Organoid,S_5CHBVE9BX,Pass,91.4,93.7,6.5,76.8,97,N,Core LIMS,2025-03-14 00:00:00,1.7,Validated,QC_Logs,Review,4400.0,151,151,8,10,0.66,2025-08-25,1800,SUBMITTED,72.9,db2cb727925b8f3c63f984e012a1c3ac,s3://ga-tech-datasets/genomics-core-b/RUN_KYJS9ZR.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_5FJXUI3,OP_M0CH,RNA-Seq PolyA,v1.0,Illumina V3 Kit,Organoid,S_5A8NW13EC,Fail,84.6,84.4,8.1,16.8,92,Y,Instrument Log,2025-06-23 00:00:00,1.5,In Review,Protocol_Benchmarks,Review,4400.0,400,0,8,0,1.0,2025-01-11,1800,COMPLETED,54.6,e41c7f39170c9176a77d8dedfb883dbd,s3://ga-tech-datasets/genomics-core-a/RUN_5FJXUI3.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_DWLP41L,OP_6BO5,WGS PCR-Free,v2.1,Rapid Barcoding 24,Mouse,S_2MYGDPPM8,Pass,94.4,94.7,4.3,95.2,95,Y,Sample Form,2025-01-30 00:00:00,3.0,In Review,Protocol_Benchmarks,Review,5800.0,400,0,8,0,0.89,2025-06-03,1800,SUBMITTED,107.1,b74fbd9801b31c9177096e1d0cc6425a,s3://ga-tech-datasets/genomics-core-c/RUN_DWLP41L.fastq.gz,Mapped
